rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
0.946913,-0.314561,-0.066380,0.031920,0.004600,0.036742
0.395490,-0.914914,0.080743,0.033765,-0.000067,0.036966
-0.813279,0.026473,0.581271,0.029487,0.000067,0.039715
-0.818884,-0.037593,-0.572727,0.025224,-0.000123,0.036637
-0.435933,0.866533,-0.243072,0.022918,0.004211,0.035239
-0.716928,0.519640,0.464746,0.019238,0.006775,0.037375
-0.674072,-0.505971,0.538164,0.015805,0.004237,0.039855
0.223341,0.450724,-0.864272,0.016828,0.006436,0.035401
0.187245,0.950918,-0.246362,0.017663,0.011066,0.034020
-0.414661,0.908872,0.044820,0.015554,0.015446,0.034072
-0.588820,-0.312407,-0.745448,0.012620,0.013854,0.030288
0.221289,0.771793,-0.596126,0.013628,0.017516,0.027262
-0.765358,-0.261435,0.588114,0.009883,0.016174,0.029958
-0.759501,0.518037,-0.393441,0.006202,0.018576,0.027933
-0.625410,-0.660983,0.414685,0.003194,0.015340,0.029774
0.981319,-0.055818,-0.184114,0.007830,0.015002,0.028761
0.550690,-0.246738,0.797409,0.010391,0.013768,0.032386
-0.153996,0.355647,-0.921846,0.009619,0.015373,0.027906
0.723745,0.538679,-0.431298,0.012956,0.017818,0.025760
0.983007,-0.049334,-0.176813,0.017468,0.017506,0.024818
0.329366,-0.561313,0.759240,0.018912,0.014826,0.028218
-0.801373,0.022119,-0.597755,0.015132,0.014860,0.025334
-0.780576,0.259999,0.568420,0.011482,0.015984,0.027825
-0.247409,0.699760,0.670168,0.010300,0.019107,0.030758
-0.302238,0.680613,0.667396,0.008879,0.022113,0.033652
-0.590284,-0.517701,0.619314,0.006168,0.019671,0.036302
0.240638,0.216191,0.946232,0.007224,0.020556,0.040401
0.200281,0.298268,-0.933233,0.008090,0.021801,0.036035
-0.496801,-0.801833,-0.332045,0.005836,0.018124,0.034391
-0.964203,-0.260034,-0.051910,0.001524,0.016888,0.034008
0.509537,0.803513,-0.307796,0.003772,0.020369,0.032495
-0.788873,0.607829,0.090681,0.000280,0.022957,0.032752
-0.114299,-0.573486,0.811202,-0.000222,0.020341,0.036166
0.617294,0.107536,-0.779349,0.002474,0.020722,0.032605
-0.918849,0.393802,-0.025216,-0.001531,0.022344,0.032353
-0.464513,0.788336,0.403428,-0.003536,0.025660,0.033960
0.294211,-0.676244,0.675377,-0.002252,0.022634,0.036724
0.514671,-0.367584,0.774594,-0.000034,0.020959,0.039891
-0.752334,-0.579780,0.312808,-0.003249,0.018392,0.041058
-0.348054,-0.339764,-0.873738,-0.004716,0.016868,0.037165
-0.552901,-0.674522,-0.489205,-0.007039,0.013938,0.034934
0.310062,0.769647,0.558126,-0.005701,0.017127,0.037142
-0.348786,0.936356,-0.039837,-0.007142,0.020989,0.036819
0.454787,0.813520,0.362427,-0.005209,0.024305,0.038181
0.891385,-0.307424,0.333051,-0.001474,0.022923,0.039410
0.154506,-0.541229,0.826559,-0.000826,0.020582,0.042676
-0.360372,-0.291021,0.886250,-0.002312,0.019295,0.046162
